2476.000000 21678.213014 156.587681 21834.800695 69136.586683
2501.000000 21718.018711 157.585396 21875.604107 69790.446746
2526.000000 21757.352725 158.598821 21915.951546 70435.707280
2551.000000 21796.228432 159.628103 21955.856535 71072.583105
2576.000000 21834.659373 160.673387 21995.332760 71701.282605
2601.000000 21872.659242 161.734816 22034.394058 72322.007838
2626.000000 21910.241868 162.812528 22073.054396 72934.954654
2651.000000 21947.421191 163.906660 22111.327850 73540.312832
2676.000000 21984.211235 165.017344 22149.228579 74138.266224
2701.000000 22020.626085 166.144709 22186.770794 74728.992914
2726.000000 22056.679852 167.288884 22223.968736 75312.665377
2751.000000 22092.386646 168.449990 22260.836637 75889.450644
2776.000000 22127.760550 169.628149 22297.388699 76459.510466
2801.000000 22162.815586 170.823476 22333.639062 77023.001491
2826.000000 22197.565691 172.036086 22369.601777 77580.075421
2851.000000 22232.024689 173.266089 22405.290778 78130.879189
2876.000000 22266.206268 174.513591 22440.719859 78675.555117
2901.000000 22300.123953 175.778696 22475.902649 79214.241080
2926.000000 22333.791088 177.061505 22510.852594 79747.070665
2951.000000 22367.220816 178.362114 22545.582930 80274.173325
2976.000000 22400.426057 179.680617 22580.106674 80795.674532
3001.000000 22433.419496 181.017105 22614.436600 81311.695921
3026.000000 22466.213567 182.371663 22648.585229 81822.355430
3051.000000 22498.820439 183.744375 22682.564814 82327.767443
3076.000000 22531.252006 185.135322 22716.387328 82828.042920
3101.000000 22563.519879 186.544579 22750.064458 83323.289520
3126.000000 22595.635372 187.972221 22783.607593 83813.611733
3151.000000 22627.609503 189.418318 22817.027821 84299.110992
3176.000000 22659.452982 190.882936 22850.335918 84779.885787
3201.000000 22691.176212 192.366138 22883.542350 85256.031779
3226.000000 22722.789282 193.867985 22916.657267 85727.641902
3251.000000 22754.301967 195.388534 22949.690500 86194.806462
3276.000000 22785.723726 196.927837 22982.651563 86657.613238
3301.000000 22817.063704 198.485946 23015.549650 87116.147570
3326.000000 22848.330731 200.062908 23048.393639 87570.492453
3351.000000 22879.533324 201.658767 23081.192091 88020.728616
3376.000000 22910.679689 203.273563 23113.953252 88466.934609
3401.000000 22941.777723 204.907334 23146.685058 88909.186877
3426.000000 22972.835021 206.560116 23179.395137 89347.559838
3451.000000 23003.858875 208.231939 23212.090814 89782.125951
3476.000000 23034.856282 209.922832 23244.779114 90212.955788
3501.000000 23065.833947 211.632820 23277.466768 90640.118097
3526.000000 23096.798288 213.361928 23310.160216 91063.679866
3551.000000 23127.755442 215.110173 23342.865615 91483.706382
3576.000000 23158.711271 216.877574 23375.588844 91900.261291
3601.000000 23189.671365 218.664143 23408.335508 92313.406652
3626.000000 23220.641054 220.469893 23441.110947 92723.202988
3651.000000 23251.625407 222.294832 23473.920239 93129.709339
3676.000000 23282.629242 224.138965 23506.768207 93532.983310
3701.000000 23313.657134 226.002296 23539.659430 93933.081118
3726.000000 23344.713416 227.884825 23572.598241 94330.057635
3751.000000 23375.802191 229.786551 23605.588742 94723.966433
3776.000000 23406.927336 231.707467 23638.634803 95114.859822
3801.000000 23438.092508 233.647568 23671.740076 95502.788895
3826.000000 23469.301151 235.606844 23704.907994 95887.803560
3851.000000 23500.556502 237.585282 23738.141784 96269.952578
3876.000000 23531.861599 239.582869 23771.444468 96649.283600
3901.000000 23563.219286 241.599587 23804.818873 97025.843199
3926.000000 23594.632219 243.635417 23838.267636 97399.676901
3951.000000 23626.102872 245.690339 23871.793211 97770.829220
3976.000000 23657.633544 247.764329 23905.397873 98139.343681
4001.000000 23689.226365 249.857361 23939.083726 98505.262858
4026.000000 23720.883302 251.969407 23972.852709 98868.628391
4051.000000 23752.606162 254.100439 24006.706601 99229.481022
4076.000000 23784.396603 256.250424 24040.647027 99587.860614
4101.000000 23816.256135 258.419328 24074.675462 99943.806179
4126.000000 23848.186126 260.607116 24108.793242 100297.355901
4151.000000 23880.187810 262.813750 24143.001560 100648.547159
4176.000000 23912.262290 265.039191 24177.301481 100997.416546
4201.000000 23944.410543 267.283399 24211.693942 101343.999897
4226.000000 23976.633427 269.546329 24246.179756 101688.332301
4251.000000 24008.931683 271.827938 24280.759620 102030.448130
4276.000000 24041.305941 274.128179 24315.434119 102370.381049
4301.000000 24073.756726 276.447004 24350.203730 102708.164042
4326.000000 24106.284460 278.784364 24385.068824 103043.829424
4351.000000 24138.889468 281.140208 24420.029677 103377.408862
4376.000000 24171.571983 283.514484 24455.086467 103708.933390
4401.000000 24204.332146 285.907137 24490.239283 104038.433427
4426.000000 24237.170014 288.318112 24525.488127 104365.938789
4451.000000 24270.085565 290.747353 24560.832918 104691.478707
4476.000000 24303.078696 293.194802 24596.273497 105015.081842
4501.000000 24336.149231 295.660398 24631.809629 105336.776294
4526.000000 24369.296924 298.144082 24667.441007 105656.589624
4551.000000 24402.521463 300.645792 24703.167255 105974.548859
4576.000000 24435.822470 303.165465 24738.987935 106290.680511
4601.000000 24469.199507 305.703036 24774.902543 106605.010586
4626.000000 24502.652080 308.258441 24810.910521 106917.564597
4651.000000 24536.179638 310.831613 24847.011251 107228.367574
4676.000000 24569.781580 313.422484 24883.204064 107537.444080
4701.000000 24603.457256 316.030987 24919.488243 107844.818216
4726.000000 24637.205969 318.657052 24955.863021 108150.513637
4751.000000 24671.026978 321.300609 24992.327587 108454.553558
4776.000000 24704.919502 323.961587 25028.881088 108756.960767
4801.000000 24738.882720 326.639913 25065.522633 109057.757633
4826.000000 24772.915776 329.335515 25102.251290 109356.966117
4851.000000 24807.017777 332.048319 25139.066096 109654.607780
4876.000000 24841.187802 334.778251 25175.966053 109950.703793
4901.000000 24875.424896 337.525236 25212.950131 110245.274943
4926.000000 24909.728077 340.289197 25250.017274 110538.341645
4951.000000 24944.096339 343.070058 25287.166397 110829.923950
4976.000000 24978.528648 345.867742 25324.396390 111120.041549
5001.000000 25013.023951 348.682171 25361.706122 111408.713786
5026.000000 25047.581171 351.513267 25399.094438 111695.959661
5051.000000 25082.199213 354.360950 25436.560164 111981.797841
5076.000000 25116.876966 357.225142 25474.102108 112266.246665
5101.000000 25151.613300 360.105761 25511.719061 112549.324151
5126.000000 25186.407071 363.002727 25549.409798 112831.048005
5151.000000 25221.257124 365.915959 25587.173083 113111.435624
5176.000000 25256.162287 368.845377 25625.007664 113390.504107
5201.000000 25291.121382 371.790897 25662.912279 113668.270256
5226.000000 25326.133219 374.752437 25700.885656 113944.750588
5251.000000 25361.196600 377.729915 25738.926516 114219.961336
5276.000000 25396.310320 380.723248 25777.033568 114493.918456
5301.000000 25431.473167 383.732352 25815.205519 114766.637635
5326.000000 25466.683924 386.757144 25853.441067 115038.134295
5351.000000 25501.941369 389.797539 25891.738908 115308.423597
5376.000000 25537.244279 392.853454 25930.097733 115577.520449
5401.000000 25572.591426 395.924803 25968.516229 115845.439510
5426.000000 25607.981582 399.011502 26006.993084 116112.195192
5451.000000 25643.413516 402.113467 26045.526983 116377.801672
5476.000000 25678.885999 405.230611 26084.116610 116642.272889
5501.000000 25714.397802 408.362851 26122.760652 116905.622554
5526.000000 25749.947696 411.510099 26161.457795 117167.864151
5551.000000 25785.534458 414.672271 26200.206728 117429.010946
5576.000000 25821.156862 417.849280 26239.006142 117689.075986
5601.000000 25856.813689 421.041042 26277.854731 117948.072106
5626.000000 25892.503723 424.247469 26316.751192 118206.011934
5651.000000 25928.225752 427.468477 26355.694228 118462.907893
5676.000000 25963.978568 430.703978 26394.682546 118718.772207
5701.000000 25999.760970 433.953887 26433.714857 118973.616903
5726.000000 26035.571761 437.218118 26472.789879 119227.453815
5751.000000 26071.409753 440.496583 26511.906336 119480.294589
5776.000000 26107.273760 443.789199 26551.062959 119732.150686
5801.000000 26143.162607 447.095877 26590.258484 119983.033385
5826.000000 26179.075124 450.416532 26629.491656 120232.953786
5851.000000 26215.010151 453.751077 26668.761228 120481.922816
5876.000000 26250.966533 457.099427 26708.065960 120729.951230
5901.000000 26286.943125 460.461496 26747.404621 120977.049614
5926.000000 26322.938790 463.837197 26786.775987 121223.228388
5951.000000 26358.952400 467.226445 26826.178846 121468.497813
5976.000000 26394.982837 470.629154 26865.611991 121712.867988
6001.000000 26431.028990 474.045238 26905.074229 121956.348857
6026.000000 26467.089760 477.474612 26944.564372 122198.950212
6051.000000 26503.164055 480.917190 26984.081245 122440.681692
6076.000000 26539.250796 484.372887 27023.623683 122681.552792
6101.000000 26575.348911 487.841617 27063.190528 122921.572858
6126.000000 26611.457340 491.323296 27102.780636 123160.751097
6151.000000 26647.575033 494.817838 27142.392870 123399.096576
6176.000000 26683.700949 498.325159 27182.026108 123636.618222
6201.000000 26719.834060 501.845174 27221.679235 123873.324832
6226.000000 26755.973347 505.377800 27261.351147 124109.225067
6251.000000 26792.117802 508.922951 27301.040753 124344.327461
6276.000000 26828.266428 512.480543 27340.746972 124578.640417
6301.000000 26864.418239 516.050494 27380.468733 124812.172217
6326.000000 26900.572260 519.632719 27420.204979 125044.931016
6351.000000 26936.727527 523.227134 27459.954661 125276.924853
6376.000000 26972.883086 526.833658 27499.716743 125508.161644
6401.000000 27009.037995 530.452206 27539.490201 125738.649190
6426.000000 27045.191324 534.082696 27579.274020 125968.395179
6451.000000 27081.342153 537.725045 27619.067199 126197.407185
6476.000000 27117.489574 541.379172 27658.868746 126425.692672
6501.000000 27153.632688 545.044994 27698.677682 126653.258995
6526.000000 27189.770610 548.722430 27738.493040 126880.113404
6551.000000 27225.902465 552.411398 27778.313863 127106.263041
6576.000000 27262.027388 556.111817 27818.139205 127331.714949
6601.000000 27298.144528 559.823606 27857.968134 127556.476068
6626.000000 27334.253042 563.546684 27897.799726 127780.553237
6651.000000 27370.352100 567.280971 27937.633071 128003.953201
6676.000000 27406.440882 571.026387 27977.467269 128226.682606
6701.000000 27442.518581 574.782852 28017.301433 128448.748005
6726.000000 27478.584398 578.550286 28057.134684 128670.155858
6751.000000 27514.637547 582.328611 28096.966158 128890.912532
6776.000000 27550.677253 586.117746 28136.794999 129111.024309
6801.000000 27586.702751 589.917615 28176.620366 129330.497378
6826.000000 27622.713286 593.728137 28216.441424 129549.337844
6851.000000 27658.708117 597.549236 28256.257353 129767.551727
6876.000000 27694.686509 601.380833 28296.067343 129985.144962
6901.000000 27730.647742 605.222851 28335.870594 130202.123403
6926.000000 27766.591104 609.075213 28375.666318 130418.492821
6951.000000 27802.515894 612.937842 28415.453737 130634.258911
6976.000000 27838.421422 616.810662 28455.232084 130849.427287
7001.000000 27874.307007 620.693596 28495.000603 131064.003486
7026.000000 27910.171980 624.586568 28534.758548 131277.992971
7051.000000 27946.015680 628.489504 28574.505184 131491.401130
7076.000000 27981.837459 632.402327 28614.239786 131704.233277
7101.000000 28017.636677 636.324963 28653.961640 131916.494656
7126.000000 28053.412704 640.257338 28693.670042 132128.190437
7151.000000 28089.164920 644.199376 28733.364297 132339.325723
7176.000000 28124.892716 648.151005 28773.043721 132549.905548
7201.000000 28160.595491 652.112150 28812.707642 132759.934879
7226.000000 28196.272655 656.082739 28852.355394 132969.418616
7251.000000 28231.923626 660.062698 28891.986324 133178.361593
7276.000000 28267.547833 664.051955 28931.599788 133386.768582
7301.000000 28303.144713 668.050438 28971.195151 133594.644291
7326.000000 28338.713712 672.058075 29010.771787 133801.993365
7351.000000 28374.254289 676.074794 29050.329082 134008.820389
7376.000000 28409.765906 680.100523 29089.866429 134215.129887
7401.000000 28445.248038 684.135193 29129.383232 134420.926325
7426.000000 28480.700169 688.178733 29168.878902 134626.214111
7451.000000 28516.121790 692.231072 29208.352861 134830.997594
7476.000000 28551.512401 696.292140 29247.804541 135035.281067
7501.000000 28586.871511 700.361868 29287.233379 135239.068769
7526.000000 28622.198639 704.440187 29326.638826 135442.364884
7551.000000 28657.493309 708.527028 29366.020337 135645.173542
7576.000000 28692.755057 712.622322 29405.377379 135847.498818
7601.000000 28727.983424 716.726001 29444.709426 136049.344739
7626.000000 28763.177962 720.837998 29484.015960 136250.715278
7651.000000 28798.338229 724.958245 29523.296474 136451.614357
7676.000000 28833.463792 729.086674 29562.550466 136652.045852
7701.000000 28868.554226 733.223220 29601.777445 136852.013586
7726.000000 28903.609112 737.367814 29640.976926 137051.521336
7751.000000 28938.628040 741.520393 29680.148433 137250.572831
7776.000000 28973.610610 745.680888 29719.291498 137449.171754
7801.000000 29008.556424 749.849236 29758.405660 137647.321741
7826.000000 29043.465097 754.025371 29797.490467 137845.026384
7851.000000 29078.336247 758.209227 29836.545474 138042.289229
7876.000000 29113.169502 762.400742 29875.570244 138239.113780
7901.000000 29147.964496 766.599850 29914.564346 138435.503497
7926.000000 29182.720870 770.806488 29953.527358 138631.461797
7951.000000 29217.438273 775.020592 29992.458865 138826.992054
7976.000000 29252.116359 779.242100 30031.358459 139022.097604
8001.000000 29286.754790 783.470948 30070.225738 139216.781740
8026.000000 29321.353235 787.707075 30109.060310 139411.047716
8051.000000 29355.911369 791.950417 30147.861786 139604.898745
8076.000000 29390.428874 796.200913 30186.629787 139798.338003
8101.000000 29424.905437 800.458503 30225.363940 139991.368627
8126.000000 29459.340753 804.723124 30264.063877 140183.993716
8151.000000 29493.734524 808.994716 30302.729239 140376.216333
8176.000000 29528.086455 813.273218 30341.359673 140568.039504
8201.000000 29562.396260 817.558570 30379.954831 140759.466218
8226.000000 29596.663658 821.850714 30418.514372 140950.499429
8251.000000 29630.888374 826.149588 30457.037962 141141.142057
8276.000000 29665.070139 830.455134 30495.525273 141331.396986
8301.000000 29699.208690 834.767293 30533.975983 141521.267068
8326.000000 29733.303768 839.086007 30572.389775 141710.755119
8351.000000 29767.355122 843.411217 30610.766339 141899.863925
8376.000000 29801.362505 847.742865 30649.105371 142088.596237
8401.000000 29835.325677 852.080895 30687.406572 142276.954776
8426.000000 29869.244401 856.425248 30725.669650 142464.942229
8451.000000 29903.118448 860.775868 30763.894317 142652.561255
8476.000000 29936.947593 865.132699 30802.080291 142839.814479
8501.000000 29970.731615 869.495683 30840.227298 143026.704499
8526.000000 30004.470299 873.864765 30878.335065 143213.233882
8551.000000 30038.163437 878.239890 30916.403327 143399.405164
8576.000000 30071.810823 882.621001 30954.431825 143585.220855
8601.000000 30105.412258 887.008045 30992.420303 143770.683434
8626.000000 30138.967546 891.400966 31030.368512 143955.795353
8651.000000 30172.476497 895.799709 31068.276206 144140.559037
8676.000000 30205.938926 900.204222 31106.143147 144324.976882
8701.000000 30239.354650 904.614449 31143.969099 144509.051259
8726.000000 30272.723495 909.030337 31181.753832 144692.784512
8751.000000 30306.045287 913.451834 31219.497121 144876.178956
8776.000000 30339.319860 917.878886 31257.198746 145059.236885
8801.000000 30372.547050 922.311441 31294.858490 145241.960563
8826.000000 30405.726697 926.749446 31332.476143 145424.352233
8851.000000 30438.858648 931.192849 31370.051497 145606.414110
8876.000000 30471.942751 935.641599 31407.584351 145788.148386
8901.000000 30504.978861 940.095645 31445.074506 145969.557230
8926.000000 30537.966834 944.554934 31482.521768 146150.642784
8951.000000 30570.906533 949.019417 31519.925949 146331.407170
8976.000000 30603.797822 953.489042 31557.286864 146511.852486
9001.000000 30636.640571 957.963760 31594.604330 146691.980806
9026.000000 30669.434652 962.443520 31631.878172 146871.794183
9051.000000 30702.179944 966.928273 31669.108217 147051.294647
9076.000000 30734.876326 971.417969 31706.294295 147230.484207
9101.000000 30767.523682 975.912560 31743.436242 147409.364849
9126.000000 30800.121900 980.411996 31780.533896 147587.938539
9151.000000 30832.670871 984.916229 31817.587101 147766.207223
9176.000000 30865.170491 989.425211 31854.595702 147944.172824
9201.000000 30897.620656 993.938893 31891.559549 148121.837245
9226.000000 30930.021269 998.457229 31928.478498 148299.202371
9251.000000 30962.372234 1002.980169 31965.352403 148476.270065
9276.000000 30994.673460 1007.507668 32002.181128 148653.042171
9301.000000 31026.924856 1012.039678 32038.964535 148829.520514
9326.000000 31059.126339 1016.576154 32075.702493 149005.706899
9351.000000 31091.277825 1021.117047 32112.394872 149181.603115
9376.000000 31123.379235 1025.662313 32149.041547 149357.210928
9401.000000 31155.430492 1030.211905 32185.642397 149532.532089
9426.000000 31187.431523 1034.765778 32222.197301 149707.568330
9451.000000 31219.382257 1039.323887 32258.706144 149882.321365
9476.000000 31251.282627 1043.886186 32295.168813 150056.792890
9501.000000 31283.132567 1048.452631 32331.585198 150230.984586
9526.000000 31314.932016 1053.023177 32367.955194 150404.898113
9551.000000 31346.680915 1057.597781 32404.278695 150578.535116
9576.000000 31378.379205 1062.176397 32440.555603 150751.897225
9601.000000 31410.026834 1066.758983 32476.785817 150924.986051
9626.000000 31441.623750 1071.345495 32512.969245 151097.803189
9651.000000 31473.169905 1075.935889 32549.105793 151270.350220
9676.000000 31504.665251 1080.530122 32585.195373 151442.628706
9701.000000 31536.109745 1085.128153 32621.237897 151614.640196
9726.000000 31567.503345 1089.729937 32657.233282 151786.386223
9751.000000 31598.846013 1094.335434 32693.181447 151957.868303
9776.000000 31630.137711 1098.944601 32729.082313 152129.087940
9801.000000 31661.378406 1103.557397 32764.935803 152300.046620
9826.000000 31692.568066 1108.173779 32800.741845 152470.745815
9851.000000 31723.706659 1112.793707 32836.500366 152641.186986
9876.000000 31754.794160 1117.417140 32872.211300 152811.371574
9901.000000 31785.830543 1122.044036 32907.874578 152981.301011
9926.000000 31816.815783 1126.674355 32943.490139 153150.976711
9951.000000 31847.749861 1131.308058 32979.057919 153320.400078
9976.000000 31878.632757 1135.945103 33014.577860 153489.572498
10001.000000 31909.464453 1140.585451 33050.049905 153658.495349
10026.000000 31940.244935 1145.229063 33085.473999 153827.169990
10051.000000 31970.974190 1149.875899 33120.850090 153995.597771
10076.000000 32001.652207 1154.525920 33156.178127 154163.780028
10101.000000 32032.278976 1159.179087 33191.458062 154331.718083
10126.000000 32062.854489 1163.835361 33226.689850 154499.413248
10151.000000 32093.378742 1168.494703 33261.873445 154666.866818
10176.000000 32123.851730 1173.157077 33297.008807 154834.080081
10201.000000 32154.273452 1177.822443 33332.095895 155001.054310
10226.000000 32184.643907 1182.490764 33367.134671 155167.790766
10251.000000 32214.963097 1187.162002 33402.125099 155334.290698
10276.000000 32245.231024 1191.836120 33437.067144 155500.555344
10301.000000 32275.447694 1196.513081 33471.960775 155666.585930
10326.000000 32305.613114 1201.192847 33506.805961 155832.383672
10351.000000 32335.727290 1205.875383 33541.602673 155997.949773
10376.000000 32365.790234 1210.560651 33576.350885 156163.285424
10401.000000 32395.801955 1215.248616 33611.050571 156328.391808
10426.000000 32425.762467 1219.939241 33645.701708 156493.270094
10451.000000 32455.671784 1224.632491 33680.304275 156657.921442
10476.000000 32485.529921 1229.328329 33714.858250 156822.347002
10501.000000 32515.336896 1234.026721 33749.363617 156986.547911
10526.000000 32545.092727 1238.727631 33783.820358 157150.525298
10551.000000 32574.797434 1243.431024 33818.228458 157314.280280
10576.000000 32604.451038 1248.136865 33852.587904 157477.813966
10601.000000 32634.053562 1252.845121 33886.898683 157641.127452
10626.000000 32663.605030 1257.555755 33921.160785 157804.221827
10651.000000 32693.105466 1262.268735 33955.374201 157967.098168
10676.000000 32722.554898 1266.984026 33989.538924 158129.757544
10701.000000 32751.953353 1271.701595 34023.654948 158292.201014
10726.000000 32781.300860 1276.421407 34057.722267 158454.429626
10751.000000 32810.597449 1281.143430 34091.740879 158616.444421
10776.000000 32839.843152 1285.867629 34125.710781 158778.246429
10801.000000 32869.038001 1290.593973 34159.631974 158939.836673
10826.000000 32898.182029 1295.322428 34193.504458 159101.216163
10851.000000 32927.275272 1300.052962 34227.328234 159262.385905
10876.000000 32956.317766 1304.785542 34261.103308 159423.346893
10901.000000 32985.309546 1309.520136 34294.829682 159584.100114
10926.000000 33014.250652 1314.256713 34328.507364 159744.646543
10951.000000 33043.141121 1318.995239 34362.136360 159904.987152
10976.000000 33071.980995 1323.735683 34395.716679 160065.122900
11001.000000 33100.770315 1328.478015 34429.248330 160225.054739
11026.000000 33129.509122 1333.222202 34462.731324 160384.783614
11051.000000 33158.197459 1337.968214 34496.165672 160544.310461
11076.000000 33186.835370 1342.716019 34529.551388 160703.636207
11101.000000 33215.422900 1347.465586 34562.888486 160862.761772
11126.000000 33243.960095 1352.216886 34596.176981 161021.688069
11151.000000 33272.447002 1356.969888 34629.416890 161180.416002
11176.000000 33300.883667 1361.724561 34662.608229 161338.946467
11201.000000 33329.270140 1366.480876 34695.751016 161497.280353
11226.000000 33357.606470 1371.238803 34728.845272 161655.418543
11251.000000 33385.892706 1375.998311 34761.891017 161813.361909
11276.000000 33414.128899 1380.759372 34794.888271 161971.111320
11301.000000 33442.315102 1385.521955 34827.837057 162128.667633
11326.000000 33470.451366 1390.286033 34860.737399 162286.031702
11351.000000 33498.537745 1395.051575 34893.589321 162443.204372
11376.000000 33526.574293 1399.818554 34926.392847 162600.186481
11401.000000 33554.561064 1404.586940 34959.148004 162756.978860
11426.000000 33582.498114 1409.356704 34991.854818 162913.582333
11451.000000 33610.385498 1414.127819 35024.513317 163069.997719
11476.000000 33638.223274 1418.900257 35057.123531 163226.225827
11501.000000 33666.011499 1423.673989 35089.685488 163382.267462
11526.000000 33693.750231 1428.448987 35122.199218 163538.123421
11551.000000 33721.439529 1433.225224 35154.664753 163693.794496
11576.000000 33749.079452 1438.002673 35187.082124 163849.281471
11601.000000 33776.670060 1442.781305 35219.451365 164004.585125
11626.000000 33804.211414 1447.561094 35251.772508 164159.706228
11651.000000 33831.703574 1452.342013 35284.045587 164314.645548
11676.000000 33859.146604 1457.124035 35316.270638 164469.403844
11701.000000 33886.540565 1461.907132 35348.447697 164623.981869
11726.000000 33913.885519 1466.691280 35380.576799 164778.380370
11751.000000 33941.181531 1471.476451 35412.657982 164932.600089
11776.000000 33968.428665 1476.262618 35444.691283 165086.641761
11801.000000 33995.626984 1481.049756 35476.676741 165240.506117
11826.000000 34022.776554 1485.837840 35508.614394 165394.193879
11851.000000 34049.877441 1490.626842 35540.504283 165547.705767
11876.000000 34076.929710 1495.416738 35572.346448 165701.042492
11901.000000 34103.933428 1500.207502 35604.140930 165854.204762
11926.000000 34130.888662 1504.999108 35635.887770 166007.193278
11951.000000 34157.795480 1509.791532 35667.587011 166160.008735
11976.000000 34184.653948 1514.584748 35699.238696 166312.651825
12001.000000 34211.464136 1519.378732 35730.842867 166465.123232
